;video_id;view_count;like_count;favorite_count;comment_count;positive_score;negative_score;neutral_score;compound_score
94;Av2mhijtlg0;411038;16851;0;735;0.11474036850921274;0.04020100502512563;0.8283082077051926;0.0314002512562814
95;-JdamvzP6a0;607868;27085;0;1806;0.11489088575096278;0.03209242618741977;0.834403080872914;0.03292246469833116
96;9tvYM9uo8Rk;480267;23215;0;574;0.09946236559139784;0.041666666666666664;0.8400537634408602;0.025877284946236565
97;5A36Xwj9SEU;642832;31398;0;762;0.09409190371991247;0.03282275711159737;0.8315098468271335;0.026632166301969372
98;mDPBneGDEGk;508679;22891;0;2138;0.12747138397502603;0.018730489073881373;0.8303850156087409;0.040478303850155974
99;NMk2JjrO1hc;524619;20381;0;757;0.08401486988847584;0.046096654275092935;0.8542750929368029;0.014925873605947949
100;C6lfhuO3oxk;610076;23585;0;1787;0.0897887323943662;0.03345070422535211;0.8597417840375586;0.02312253521126759
101;n_etfesTPVY;525580;17774;0;644;0.08909905425584869;0.03285216525634644;0.8536585365853658;0.02307949228471873
102;lJxjDaq54wI;70438;3246;0;351;0.08992805755395683;0.017985611510791366;0.8830935251798561;0.025048741007194234
103;bPhSOVcVOBo;777370;53392;0;2312;0.1341222879684418;0.03747534516765286;0.8086785009861933;0.035963510848126226
104;Ptb76LOlbi8;1128475;30949;0;1300;0.00980748274609517;0.003632401017072285;0.9811115147112242;0.0019717035960770076
105;EMyPY1GvvDE;2089174;51695;0;2400;0.009706257982120051;0.004086845466155811;0.9742017879948914;0.002251494252873564
106;BikVGKsLMwk;585694;21778;0;1961;0.09907120743034056;0.026831785345717233;0.826625386996904;0.02764210526315791
107;4XnqgSyW-uU;575187;23120;0;918;0.09288299155609167;0.028347406513872134;0.850422195416164;0.026221471652593496
108;_AY5Kds5JMY;1029337;21305;0;1049;0.010240427426536063;0.0017809439002671415;0.9772929652715939;0.0027803650934995552
109;r-FVZIkDNxI;728450;45550;0;1963;0.10835214446952596;0.045146726862302484;0.8148984198645598;0.02659367945823928
110;WDFXK5gBVC0;425245;15962;0;823;0.07008086253369272;0.03234501347708895;0.889487870619946;0.014956603773584912
111;dBFa-hI6M2U;596657;22761;0;1918;0.015592077538980193;0.00042140750105351877;0.9801938474504847;0.00561049304677623
112;ybgvfdtOrQo;614944;38396;0;1860;0.00798782807151008;0.0003803727653100038;0.9882084442753899;0.0028913655382274634
113;X6XactTCIwc;888127;34323;0;2040;0.0987573577501635;0.04774362328319163;0.8351863963374755;0.02133224329627207
114;ROnHXbsNmLI;915640;30666;0;1296;0.10129310344827586;0.021551724137931036;0.8448275862068966;0.03492155172413793
115;WeGY1j18oQ4;712381;27186;0;2343;0.0840035746201966;0.03485254691689008;0.8695263628239499;0.019171760500446822
116;tTJ_rRI_-60;597710;17025;0;969;0.08900523560209424;0.0549738219895288;0.8259162303664922;0.01691348167539268
117;IawuVi5QCvU;476612;17745;0;881;0.003793266951161688;0.000474158368895211;0.9853010905642484;0.0009336178283546704
118;lFh33XzY5o4;676186;35267;0;1161;0.00839278220730172;0.005035669324381032;0.9815358791439363;0.0011748216533780953
119;acGdywmDf3k;684492;33745;0;2678;0.10532994923857868;0.03426395939086294;0.8426395939086294;0.02626700507614213
120;iUD3j_FK_v4;533182;19863;0;1042;0.008899297423887589;0.00234192037470726;0.9831381733021077;0.001376393442622951
121;h5_c1H7w9OA;307620;12430;0;845;0.10684474123539232;0.04006677796327212;0.8414023372287145;0.030837896494156938
122;ham2mGl5QkU;514187;18411;0;789;0.08869814020028613;0.032188841201716736;0.8497854077253219;0.020729756795422032
123;QrWaYj9WjFI;491179;18123;0;1202;0.10029325513196481;0.03929618768328446;0.8375366568914956;0.024648152492668596
124;PgjyyTRg_rs;580491;32198;0;1718;0.11078286558345643;0.026587887740029542;0.844411619891679;0.03377218119153121
125;u1qvD0qpaIk;489131;21984;0;1122;0.01304145319049837;0.0032603632976245926;0.9799720540288775;0.0034527247321844445
126;9LwhxEulBGU;607003;25265;0;1393;0.09361702127659574;0.03234042553191489;0.8493617021276596;0.027028595744680868
127;jEaX0MgFBZM;448073;22862;0;800;0.09318637274549098;0.04008016032064128;0.8496993987975952;0.02141733466933868
128;RIWMJvZCIbs;572433;22648;0;1295;0.09621552277100706;0.021808851828094934;0.8665811417575369;0.029225336754329638
129;I6voV31MoBk;520509;22443;0;1170;0.10854092526690391;0.03914590747330961;0.83926453143535;0.028050296559905066
130;IhFeJspakDk;526967;19783;0;1398;0.10876451953537487;0.042238648363252376;0.8363252375923971;0.02762661034846885
131;jr5t2gN2cUE;558216;46039;0;2301;0.10327455919395466;0.03526448362720403;0.8413098236775819;0.029657178841309827
132;i848DYgfmcE;643326;30345;0;1339;0.11974110032362459;0.0372168284789644;0.7928802588996764;0.03246278317152104
133;1-4xzJSIo38;715987;22383;0;916;0.012400354295837024;0.003985828166519044;0.9765279007971657;0.0033526572187776793
134;IpjReKbCjf4;448952;15579;0;811;0.10444342647732478;0.03435639028859368;0.8410444342647733;0.028569766376546013
135;YSPiQB1jM4k;661135;27102;0;1081;0.07963246554364471;0.019908116385911178;0.8805513016845329;0.02349019908116386
136;qsJkzzAss6A;634547;20931;0;5463;0.08492569002123142;0.025477707006369428;0.8673036093418259;0.021713481953290873
137;usqt2gf2NuM;607977;19441;0;2098;0.0072064434082238235;0.00423908435777872;0.976685036032217;0.0007320474777448072
138;oT42C-HrTDk;664913;24301;0;948;0.10323709536307961;0.03937007874015748;0.8433945756780402;0.027892738407699055
139;vZzTrA2aElw;676900;22917;0;1146;0.10553859572612298;0.04143044047099869;0.8307893589184474;0.02808116005233316
140;8yF5omB76VA;463912;17307;0;994;0.01745014245014245;0.0035612535612535613;0.9700854700854701;0.004049501424501424
141;8UZamBr6tgM;622726;16831;0;1171;0.08178438661710037;0.06372809346787042;0.8215613382899628;0.009465268189060017
142;VUtbnYXw2Pg;514287;18213;0;838;0.10220264317180616;0.03612334801762115;0.8458149779735683;0.03003074889867843
143;Cz6OpYvh-Rk;582707;25257;0;3840;0.0932001902044698;0.04232049453162149;0.8392772230147408;0.020339895387541596
144;GJ6rylW5D7I;609977;27648;0;733;0.12435233160621761;0.02849740932642487;0.8316062176165803;0.03642901554404144
145;_Z61bNLW6l8;523635;19230;0;912;0.0921409214092141;0.03360433604336043;0.8471544715447155;0.024191165311653114
146;n8l109wIUG4;490770;20497;0;1052;0.010540788267644362;0.0032080659945004585;0.9784601283226397;0.002589688359303391
147;CHC06zEktGY;465791;21787;0;1602;0.09817813765182186;0.04149797570850203;0.8390688259109311;0.024507388663967636
148;7WcQmgxWTXY;615961;26252;0;3439;0.13535031847133758;0.029193205944798302;0.8205944798301487;0.04276475583864107
149;2CY-S1Z_I38;839578;32222;0;1702;0.012783505154639175;0.002061855670103093;0.979381443298969;0.004069319587628865
150;iBbl01JtqDU;566661;19298;0;1835;0.10699001426533523;0.030670470756062766;0.8459343794579173;0.03095513552068471
151;lYebizIuhlU;736828;27060;0;2538;0.08802650260293422;0.03454803596781827;0.8627543776620918;0.01922120208234736
152;IFeAn0w57EM;728171;38419;0;3492;0.1049645390070922;0.02269503546099291;0.8553191489361702;0.03487744680851066
153;hKJGTCISWUc;460568;23066;0;3474;0.10996119016817593;0.03147908581285037;0.845623113410953;0.03249184993531688
154;hqyBffDOVUY;808362;36916;0;2057;0.08946877912395154;0.033550792171481825;0.8555452003727866;0.022186300093196654
155;ck0jenODs8c;546224;22904;0;707;0.09526774595267747;0.031133250311332503;0.8511830635118306;0.02565828144458281
156;RPHkCWd76B0;432578;16751;0;575;0.10702054794520548;0.030821917808219176;0.848458904109589;0.030878938356164398
157;vAYWlvhzXYo;536042;19469;0;891;0.006844850065189048;0.003259452411994785;0.9788135593220338;0.0013213168187744461
158;CMCHZY-0014;841119;98170;0;3524;0.11818181818181818;0.03636363636363636;0.8090909090909091;0.04199863636363638
159;cJ9e8hEEpZE;438463;16017;0;987;0.01260338716029933;0.0035447026388341868;0.9680976762504924;0.002994564789287121
160;xNZqBOe4YVg;552214;22216;0;1362;0.1181462140992167;0.03524804177545692;0.8263707571801566;0.034762989556135736
161;2QYUl6dU7QQ;547629;26870;0;3044;0.016673979815708645;0.003949100482667837;0.9754278192189557;0.0035777972795085575
162;g_EwDqbEkkQ;569431;22254;0;748;0.087248322147651;0.02982848620432513;0.8702460850111857;0.023831469052945572
163;hX-ehcp-Rik;789630;29174;0;1260;0.006441834028040924;0.002652519893899204;0.9776430466085638;0.0009215611974232669
164;O-HV_tnYZ5w;684651;25398;0;1317;0.11992619926199262;0.042435424354243544;0.7749077490774908;0.03257656826568265
165;njGqG6hQCRk;508546;12887;0;2721;0.010058966354491848;0.00346860908775581;0.9805757891085675;0.0018916753381893869
166;0ByxNrtQNow;633967;23784;0;1200;0.09708078750848609;0.029192124915139173;0.845213849287169;0.026310251188051574
167;xoGsWdg5jVA;1066662;43556;0;3757;0.08695652173913043;0.040513833992094864;0.8596837944664032;0.019153458498023725
168;LwEOmK5mSCY;455580;16843;0;1250;0.13203684749232344;0.02661207778915046;0.8311156601842374;0.043840020470829036
169;LuVfXZcEQuo;542544;19755;0;2038;0.11323681489141675;0.042916235780765255;0.8262668045501551;0.0310111685625646
170;jCIAy5B0_uA;2165491;51068;0;3137;0.09146341463414634;0.03536585365853658;0.8524390243902439;0.021176585365853665
171;Ft0CwhlcjPU;580126;18545;0;1081;0.12102689486552567;0.030562347188264057;0.8233496332518337;0.034659596577017074
172;9tIxPXLZDjk;538844;18368;0;5673;0.01329572925060435;0.0032232070910556;0.9806607574536664;0.002889806607574536
173;d0fR_lMJ7Gg;673792;41664;0;2799;0.1128563118091914;0.03955788248981966;0.83304246655032;0.028416695753344906
174;FxZLHVsuwZg;902879;32759;0;1729;0.10896445131375579;0.0347758887171561;0.8408037094281299;0.03198299845440493
175;Q0iRc31nkg0;561272;20411;0;1124;0.10891089108910891;0.0374037403740374;0.8250825082508251;0.02608811881188118
176;JPYh19wAyvs;460784;20018;0;586;0.104;0.04145454545454545;0.8138181818181818;0.025386181818181832
177;dJ9aOaXNXvQ;711043;33664;0;1948;0.11421911421911422;0.037296037296037296;0.8251748251748252;0.0268981351981352
178;ee0SlrYeKWo;713538;22753;0;1666;0.11273276295923502;0.026673376950176145;0.8394564670357323;0.03551816809260185
179;4Cu26vGQn9E;740766;23822;0;1479;0.0800736309249885;0.04003681546249425;0.8624022089277497;0.017108927749654848
180;O2oQ0vtBT7U;614193;21263;0;1620;0.013728013728013728;0.004719004719004719;0.9785499785499786;0.002946203346203347
181;W2F7zGPwNQI;647098;37715;0;4293;0.10632183908045977;0.03065134099616858;0.8323754789272031;0.030851628352490442
182;ewp4QUbpcxY;441457;16327;0;809;0.0927555856465809;0.03114421123899797;0.8361543669600542;0.023506770480704143
183;nrsE5BTe8uk;641046;29466;0;1927;0.10128388017118402;0.04778887303851641;0.8288159771754636;0.0210898716119829
184;Gkh2EqJAhN0;681865;47955;0;2590;0.2361963190184049;0.010224948875255624;0.7341513292433538;0.09672832310838417
185;PqzmrKMcSe0;470106;16021;0;1128;0.07512953367875648;0.04015544041450777;0.8199481865284974;0.015637435233160617
186;yNMv4cVM0WY;591350;20971;0;1002;0.1271393643031785;0.029339853300733496;0.8058679706601467;0.0390753545232273
187;g3ahKqJEpRY;1552426;87827;0;5921;0.0893970893970894;0.038461538461538464;0.8555093555093555;0.020609251559251564
188;rkcwCkR7-tQ;560450;26351;0;1011;0.10066769388803287;0.03133025166923472;0.8412942989214176;0.027692039034411906
189;Kyy6_mXJ0EQ;506802;22162;0;766;0.0912311780336581;0.049601417183348095;0.8299379982285208;0.01940274579273695
190;_RKu4furQgY;506888;20475;0;670;0.09201623815967523;0.03382949932341001;0.8592692828146143;0.02124397834912039
191;IlkcxK3ZLpM;902751;45239;0;2583;0.10010881392818281;0.03264417845484222;0.8465723612622416;0.026598367791077278
192;ALfRC5YG0k4;560102;27061;0;4288;0.09587217043941411;0.03861517976031957;0.844207723035952;0.021155392809587205
193;JkHQwb0q3bw;437839;16804;0;490;0.09789156626506024;0.036897590361445784;0.8501506024096386;0.026955948795180734
194;45aA4LEys7g;433053;17012;0;1008;0.10780487804878049;0.0175609756097561;0.8482926829268292;0.03602390243902432
195;GidIZ38anQ4;1164161;46085;0;3300;0.09284951974386339;0.048025613660619;0.8313767342582711;0.02007470651013875
196;_4k3MC0bMh8;572056;18373;0;1687;0.09664885866925692;0.027683341427877612;0.8659543467702768;0.025845944633317144
197;VqcOmxZCYnc;343917;12278;0;992;0.07879185817465528;0.02954694681549573;0.8594878529218647;0.020330663164806317
198;jgTU2IuxYd4;697003;21818;0;1465;0.09103977000479156;0.02731193100143747;0.8466698610445615;0.02638193579300425
199;QbWUFq82B2k;567297;22320;0;752;0.11770623742454728;0.04929577464788732;0.8028169014084507;0.025164889336016096
200;x94KEZP47RU;439390;19927;0;1290;0.09778597785977859;0.03505535055350553;0.8523985239852399;0.026260332103321033
201;HR4rrWrNTok;592230;26662;0;1140;0.06557377049180328;0.03278688524590164;0.8918032786885246;0.013777868852459024
202;w_Lw0Ix2E54;298935;13439;0;1683;0.09883720930232558;0.02422480620155039;0.8565891472868217;0.028262887596899246
203;Z2MjpL-PQZc;433969;21474;0;1365;0.1506849315068493;0.0136986301369863;0.791095890410959;0.05782157534246574
204;F6hXHgcweBw;676189;26379;0;1560;0.009027492819039803;0.004103405826836274;0.9811243331965531;0.001573081657775954
205;0hgAA88ESnc;1018946;33395;0;2411;0.1164021164021164;0.03222703222703223;0.8364598364598365;0.0338656084656084
206;6R6999VZKPc;618065;26269;0;1556;0.11171662125340599;0.027247956403269755;0.8440054495912807;0.03303004087193454
207;W-G_eJKd2xQ;901359;78500;0;4948;0.14538310412573674;0.029469548133595286;0.7956777996070727;0.04659037328094304
208;yPECavrNDFM;627428;25981;0;2283;0.007031828275351592;0.0025906735751295338;0.9789045151739453;0.001177535159141377
209;NpKpFRNeKeA;630094;25231;0;965;0.11673699015471167;0.01828410689170183;0.8326300984528833;0.03521603375527427
210;pJqj_9GZe9w;652326;24675;0;1153;0.0865874363327674;0.027164685908319185;0.8636106395019808;0.02441890209394454
211;g36sPZik45c;685740;22611;0;5494;0.08733153638814016;0.02857142857142857;0.8711590296495957;0.022269218328840962
212;QDAYzl2aQp0;711105;27851;0;2677;0.07530864197530865;0.037037037037037035;0.8537037037037037;0.014865000000000003
213;cR4Ix5UO59M;886086;38847;0;2265;0.0966796875;0.0283203125;0.8544921875;0.027865429687500026
214;q1P3lvWoQ-E;505476;19663;0;1324;0.09053497942386832;0.029835390946502057;0.8590534979423868;0.025123662551440325
215;CRYocdFxXhg;794041;27580;0;860;0.0061525840853158325;0.002461033634126333;0.9786710418375718;0.0011058244462674326
216;xdmp4tbCxh8;700416;21351;0;1694;0.08578088578088579;0.02843822843822844;0.8545454545454545;0.022586107226107207
217;gHAEzooJO7k;645082;25962;0;1508;0.014736120630568882;0.0054832076764907475;0.9694996572995203;0.003518300205620286
218;SZxW3TuduBU;631922;20771;0;1285;0.01065989847715736;0.003299492385786802;0.9819796954314721;0.0018425126903553303
219;gi_pJeLAbGA;628727;25914;0;1785;0.09133489461358314;0.0351288056206089;0.8442622950819673;0.02125210772833723
220;StBtJ8RUvwc;598247;33089;0;1619;0.10779144698301113;0.03163444639718805;0.8429994141769186;0.030068014059753918
221;5gV6f0iYBpw;631053;22722;0;1717;0.08220502901353965;0.03481624758220503;0.8529980657640233;0.018440135396518374
222;2BdRtvpY0dk;510490;17644;0;1249;0.10271546635182999;0.025974025974025976;0.8417945690672963;0.03264433293978745
223;SUyRm4FUmSc;77693;3528;0;282;0.11928429423459244;0.02286282306163022;0.8369781312127237;0.0412414512922465
224;S00mYlWizqc;687638;25741;0;1958;0.09722222222222222;0.037698412698412696;0.8353174603174603;0.02280019841269841
225;hb4ymmj1bbs;646344;27632;0;1685;0.11641791044776119;0.023880597014925373;0.844776119402985;0.037369651741293544
226;2QzPC-GjEZo;574822;24635;0;947;0.10300429184549356;0.026609442060085836;0.8549356223175966;0.03074798283261803
227;eyVuiiG_AGc;491060;17412;0;1076;0.10590858416945373;0.01560758082497213;0.8517279821627648;0.034758639910813835
